Clover ID,Name,Alternate Name,Price,Price Type,Price Unit,Tax Rates,Cost,Product Code,SKU,Modifier Groups,Quantity,Printer Labels,Hidden,Non-revenue item
2248SAVWBBZP2,"Silicone 4"" Hand Pipe",,14.99,Fixed,,DEFAULT,5.25,757104359762,MANDEL-SIL-20,,-3,,No,No
X9MKTPZWGFB02,Green Roads 50mg PCR (CBD) Fruit Bites,,6.99,Fixed,,DEFAULT,3.5,752830980488,MANDEL-GRCBD-108,,-8,,No,No
ST0TJDF0VEE4P,Native 14mm Pokeball Slide,,14.99,Fixed,,DEFAULT,1.55,600172758237,MANDEL-NAT-AC166,,0,,No,No
VXBCMZF827176,"Diamond Glass ""3rd Child"" WP",,99.99,Fixed,,DEFAULT,30.0,241789787229,MANDEL-DGW-50,,1,,No,No
VQDTE3M8BGFME,"Diamond Glass Mushroom ""Carb Cap"" (Dabber)",,19.99,Fixed,,DEFAULT,8.5,241817054279,MANDEL-DGA-36,,3,,No,No
4QHKMNQFBS0DE,$15 Glass,,14.99,Fixed,,DEFAULT,0.0,241841452751,,,-5,,No,No
5XJ6SFQH8BFX8,McFly Bub,,29.99,Fixed,,DEFAULT,15.0,241886530414,,,1,,No,No
0YFVYVQC5VWYE,Legion Of Fume Banger Hanger,,229.99,Fixed,,DEFAULT,115.0,241921363496,04/19,,1,,No,No
ZQFZ5ARS9ZXDA,Green Roads CBD Shatter 450mg - AC/DC,,49.99,Fixed,,DEFAULT,32.0,083351767112,,,2,,No,No
YN77PZ9HW6W08,Green Roads CBD Shatter 450mg - Blueberry OG,,49.99,Fixed,,DEFAULT,32.0,083351767129,,,0,,No,No
Q9TG7A9AEHKDY,Lazarus Naturals CBD Tincture HP Chocolate Mint 30ml -1500mg,,39.99,Fixed,,DEFAULT,20.0,810061151418,,,3,,No,No
A23DZATYR750J,Lazarus Naturals CBD Tincture HP Chocolate Mint 60ml - 3000mg,,69.99,Fixed,,DEFAULT,55.0,858236006590,,,2,,No,No
8QQY9KVTHCT6G,Lazarus Naturals CBD Tincture HP French Vanilla Mocha 15ml - 750mg,,49.99,Fixed,,DEFAULT,16.0,858236006606,,,3,,No,No
CHTHWFTKBYSRP,Lazarus Naturals CBD Tincture HP French Vanilla Mocha 60ml - 3000mg,,99.99,Fixed,,DEFAULT,35.0,858236006583,,,0,,No,No
4D1P4GJV5Z1KC,Lazarus Naturals CBD Tincture HP Iso. Blood Orange 15ml - 750mg,,49.99,Fixed,,DEFAULT,20.0,858236006767,,,2,,No,No
YQTN6QTW2ZX8E,Just CBD Dog Treats 100mg Bacon,,34.99,Fixed,,DEFAULT,18.0,786032051288,,,0,,No,No
4G2MKN7202BHG,Just CBD Dog Treats 100mg Chicken,,34.99,Fixed,,DEFAULT,18.0,786032052186,,,1,,No,No
R89HKPSC7NMR8,Just CBD Dog Treats 100mg Steak,,34.99,Fixed,,DEFAULT,18.0,786032051301,MANDEL-HARVARD-5949,,0,,No,No
NZ1A1EBF0XPY6,Eric $20 Spoon,,19.99,Fixed,,DEFAULT,8.5,242252938827,,,0,,No,No
9GC94J0F039DG,$30 Pendant,,29.99,Fixed,,DEFAULT,15.0,242273316338,,,1,,No,No
MZZG9HWAN0FRR,Peter Parker $30 Slide,,29.99,Fixed,,DEFAULT,15.0,242367201625,,,-15,,No,No
PSZ4HN8ZN6C1J,CBDfx 50mg Vape Pen - Pineapple Express,,19.99,Fixed,,DEFAULT,10.0,812577032359,MANDEL-FXCBD-100,,12,,No,No
N884RZ1KT599M,Loon Pods Grape,,16.99,Fixed,,DEFAULT,8.0,685650047416,MANDEL-LOON-02-G-5ML,,1,,No,No
NQ0ZTR44GTFS0,Loon Pods Mango,,16.99,Fixed,,DEFAULT,8.0,685650047065,MANDEL-LOON-02-MN-5ML,,9,,No,No
81BRZNJGWPACY,Blazer Big Shot Orange,,79.99,Fixed,,DEFAULT,45.0,853059003931,,,0,,No,No
JXHCY9CE165MW,Randy's Hemp Wick - 12.5ft.,,4.99,Fixed,,DEFAULT,1.6,850739005087,MANDEL-RA-112,,3,,No,No
AJVG9EA2J1FPE,"Randy,s Hemp Wick - 4ft.",,2.29,Fixed,,DEFAULT,0.73,850739005070,MANDEL-RA-110,,-6,,No,No
3E26N0ZM0MMXC,Leaf Life 200mg CBD Pod - Mango,,19.99,Fixed,,DEFAULT,8.5,856078008765,,,1,,No,No
V627YBHD5EC5A,Leaf Life 200mg CBD Pod - Blueberry,,19.99,Fixed,,DEFAULT,8.5,856078008758,,,0,,No,No
V9D2504PFZ90T,Leaf Life 200mg CBD Pod - Watermelon,,19.99,Fixed,,DEFAULT,8.5,856078008789,,,1,,No,No
WMKYZVDB1XZ8R,Blazer Big Buddy Green,,44.99,Fixed,,DEFAULT,20.0,853059003788,,,0,,No,No
41G0XERH6BN5A,Diamond Glass Directional Carb Cap,,19.99,Fixed,,DEFAULT,7.5,757104355313,MANDEL-DGA-50,,-1,,No,No
768S0K73B0X20,Hemper Sidecar Rig,,39.99,Fixed,,DEFAULT,15.0,600172754680,MANDEL-HPR-26,,0,,No,No
E597NN19D536W,Hemper Pyramid Rig,,39.99,Fixed,,DEFAULT,15.0,600172754628,MANDEL-HPR-34,,0,,No,No
1BE0JDBRZ3372,Hemper Pineapple Rig,,39.99,Fixed,,DEFAULT,13.0,600172755779,MANDEL-HPR-40,,1,,No,No
CD43G22BTZS04,Hemper Puck Rig V2 - Blue,,39.99,Fixed,,DEFAULT,13.0,600172759340,MANDEL-HPR-59,,0,,No,No
FWRB49YBXB25R,"Diamond Glass 8"" Mini Beaker Black",,99.99,Fixed,,DEFAULT,29.25,200000261382,MANDEL-DGR-32,,-1,,No,No
JVD0T63KWM08C,Diamond Glass Rancher,,89.99,Fixed,,DEFAULT,30.0,600172757858,MANDEL-DGW-36,,0,,No,No
8Z6A24M90QQNC,"Grav 6"" Upline Steamroller",,39.99,Fixed,,DEFAULT,20.0,117113349336,MANDEL-GLA-MERL,,0,,No,No
S1HPBJ6V009DR,Chameleon Ashcatcher Spoon,,19.99,Fixed,,DEFAULT,9.36,757104355030,MANDEL-CHA-80,,0,,No,No
2S92VQASKG9K0,LOF / PP Collab Rig,,499.99,Fixed,,DEFAULT,250.0,242992466086,,,1,,No,No
Z4T0723WH9HWJ,Lazarus Naturals CBD Capsules 50mg 40ct.,,49.99,Fixed,,DEFAULT,25.0,810061150152,,,1,,No,No
GSQN47SJE21Z4,Cycling Frog Terpene CBD Isolate Hawaiian Citrus,,59.99,Fixed,,DEFAULT,18.0,858236006224,LAZARUS-ISOHAWA1,,0,,No,No
WY7M2ZJEE648J,Cycling Frog Terpene CBD Isolate Lemon Lime,,59.99,Fixed,,DEFAULT,18.0,858236006200,LAZARUS-ISOLEML1,,1,,No,No
4240YZ9WYX0AP,Lazarus Naturals CBD Tincture HP Isolate 60ml - 3000mg,,99.99,Fixed,,DEFAULT,62.5,858236006309,LAZARUS-FLTN60,,3,,No,No
Z2NJDJGH55WKT,Lazarus Naturals CBD Tincture HP Tropical Breeze 15ml - 750mg,,19.99,Fixed,,DEFAULT,20.0,858236006361,,,3,,No,No
EAQGEATN4WNV0,Lazarus Naturals CBD Tincture HP Tropical Breeze 60ml - 3000mg,,69.99,Fixed,,DEFAULT,62.5,858236006378,LAZARUS-TBTN60,,2,,No,No
BX32GHKSJECX6,Nugglit Arnold WP,,149.99,Fixed,,DEFAULT,54.0,243244805585,,,0,,No,No
XNT3EP0AC30ZW,Nugglit Sidekick Sword,,149.99,Fixed,,DEFAULT,48.0,243279839074,,,0,,No,No
YB8XF6R8X40WC,Nugglit Trap Fab,,89.99,Fixed,,DEFAULT,45.0,243305473951,,,0,,No,No
8N6SHVGVRK9JC,Nugglit Cherry,,99.99,Fixed,,DEFAULT,34.0,243354305319,,,0,,No,No
3V229T6JMHM2Y,Nugglit Fishbowl,,99.99,Fixed,,DEFAULT,32.0,243383794337,,,0,,No,No
XRFPNV97FDGQ6,Nugglit Snowcone,,99.99,Fixed,,DEFAULT,32.0,243411230172,,,1,,No,No
CAWBVY807G9N4,Nugglit Egg Recycler,,129.99,Fixed,,DEFAULT,45.0,243467558848,,,0,,No,No
NGDG3F0AV26HW,Nugglit Low Recycler,,199.99,Fixed,,DEFAULT,85.0,243492997988,,,0,,No,No
SB950ANMAATJC,Nugglit Pappy XL,,199.99,Fixed,,DEFAULT,65.0,243523646885,,,0,,No,No
CNKNHJ1SZ4HMP,Distilled Glass $20 Chillum,,19.99,Fixed,,DEFAULT,10.0,243564881641,,,0,,No,No
JB5SN9YSG4FYE,Silicone Ice Cream Cone,,11.99,Fixed,,DEFAULT,4.0,600172758268,MANDEL-SIL-76,,0,,No,No
G0W00TBAJHPB0,"Native 3"" Rat",,14.99,Fixed,,DEFAULT,4.5,757104360737,MANDEL-SPI-148,,0,,No,No
MEVCW42JBRS0R,Glass Blunt Twist Pipe,,19.99,Fixed,,DEFAULT,8.0,680270724655,MANDEL-GEN-136,,-2,,No,No
JJ4SC0Q41N5NJ,Nugglit A3 Ribbed Nectar Collector,,39.99,Fixed,,DEFAULT,17.0,243687926106,,,4,,No,No
V2WBZ7PSYYR7E,Nugglit A2 Mini Sherlock / Nectar Collector,,44.99,Fixed,,DEFAULT,17.0,243713073842,,,-1,,No,No
DAVT42G0B7SS8,Hempertech Snapcal Alcohol Swabs,,3.49,Fixed,,DEFAULT,1.75,856685007205,MANDEL-HPR-48,,147,,No,No
D6J6N7VFJ29X6,Silicone Football,,14.99,Fixed,,DEFAULT,5.3,600172758251,MANDEL-SIL74,,1,,No,No
JF2NHZ2M9WA8J,Buah 350mah Key Battery,,19.99,Fixed,,DEFAULT,9.0,600172758428,MANDEL-BU-80,,1,,No,No
8TJHRHX5FS3TY,Pip 300MG CBD Pods Girl Scout Cookies,,29.99,Fixed,,DEFAULT,15.0,243891306756,,,0,,No,No
7K9HEZYMHZ7YT,Pip 300MG CBD Pods Mango,,29.99,Fixed,,DEFAULT,15.0,243901182875,,,5,,No,No
9N97KMCWAXMA4,Pip 300MG CBD Pods All Nat.,,29.99,Fixed,,DEFAULT,15.0,243913182399,,,4,,No,No
DGDK9QDKBWR24,Pip 300MG CBD Pods Grape,,29.99,Fixed,,DEFAULT,15.0,243921347858,,,0,,No,No
TZ2Z7QS3XYG9W,JC Mod Compatible Battery 410mAh,,19.99,Fixed,,DEFAULT,10.0,,,,7,,No,No
YXZQ1RFXP3GJM,JC Mod Juul Compatible Battery 410MaH,,19.99,Fixed,,DEFAULT,10.0,8521654653555,PEACOCK,,4,,No,No
ZDEHXBKNF0XJW,Pubz Chillum,,49.99,Fixed,,DEFAULT,25.0,244027199860,PUBCRAWLORZ-1ES,,3,,No,No
WD9KHPYATT8H0,Pubz Spoon,,99.99,Fixed,,DEFAULT,50.0,244056566107,PUBZCRAWLORZ-SPOON,,-1,,No,No
C4543YE2GJ4SR,Pubz Lobster Chillum,,119.99,Fixed,,DEFAULT,60.0,244101417804,,,1,,No,No
2WNGK9927CA6P,Pubz Lobster Bubble Cap,,79.99,Fixed,,DEFAULT,40.0,244129640833,,,1,,No,No
QD19WRBKE8WKJ,Pubz Lobster Pendant,,99.99,Fixed,,DEFAULT,40.0,244144957398,,,2,,No,No
7KW02Y6HGDXWE,Pubz & Bures Leaf CFL Rig,,599.99,Fixed,,DEFAULT,300.0,244208394954,,,1,,No,No
VKXE4RA3E5N7Y,Pubz & Beano Colab CFL UV Rig,,499.99,Fixed,,DEFAULT,25.0,244227158971,,,1,,No,No
1QG6YD09XCSHC,Nugglit Giraffe,,99.99,Fixed,,DEFAULT,28.0,244298853522,,,0,,No,No
9T3AGJ9N2HGB0,Nugglit A10 Barrel XL,,199.99,Fixed,,DEFAULT,75.0,244314837406,,,0,,No,No
Q15HK6Q77N93T,Nugglit Oedipus,,129.99,Fixed,,DEFAULT,43.0,244333204258,,,0,,No,No
CJ17QBGYAPCP0,Nugglit Spins,,149.99,Fixed,,DEFAULT,48.0,244354688037,,,1,,No,No
H35M5SJD3S4XY,Solace Salt Nic - Mint 30ML,,19.99,Fixed,,DEFAULT,10.0,638317260383,,,0,,No,No
Y8Z0P22N90Y4E,Urth CBD 300mg Carts Girl Scout Cookie,,39.99,Fixed,,DEFAULT,20.0,855182008814,,,0,,No,No
NKDTX58D485E0,Urth CBD 300mg Carts Sour Diesel,,39.99,Fixed,,DEFAULT,20.0,855182008807,,,1,,No,No
TB7AF18Z075ZR,Urth CBD 300mg Carts OG,,39.99,Fixed,,DEFAULT,20.0,855182008821,,,0,,No,No
M5TB5PNA1M69G,PKG 1/2 Klien Recycler,,219.99,Fixed,,DEFAULT,100.0,244616921216,GLASSEX-PKG445,,0,,No,No
BW5CSJ7XV9DXG,PKG Oil Can,,139.99,Fixed,,DEFAULT,70.0,244651398318,GLASSEX-PKG450,,0,,No,No
S3C65KV639CQ6,PKG 1/2 Klien Recycler Color Accent,,249.99,Fixed,,DEFAULT,125.0,244682238560,GLASSEX-PKG470,,0,,No,No
00EB7EA0HEH5M,@built2last828 Messenger Spoon,,39.99,Fixed,,DEFAULT,20.0,244777942617,GLASSEX-ARC746,,1,,No,No
ZB0P1SPW6TEJM,Rider Frit Dichro Cap Spoon,,49.99,Fixed,,DEFAULT,25.0,244796140476,GLASSEX-RID441,,0,,No,No
C3EFT42GQMX5J,@totemglass Full Color Spoon,,39.99,Fixed,,DEFAULT,20.0,244825848861,GLASSEX-ROS423,,0,,No,No
QVZG0PSHPSP6G,Malikhi Pinwheel Spoon,,29.99,Fixed,,DEFAULT,15.0,244855402224,GLASSEX-MAL523,,0,,No,No
ETES2VW4TNGT0,Mr. B Glass 10mm Ratchet Sidecar Rig,,109.99,Fixed,,DEFAULT,55.0,244877388094,GLASSEX-BLA435,,1,,No,No
6KT2E7AB1YNZG,Peter Parker $20 Slide,,19.99,Fixed,,DEFAULT,10.0,244935503445,,,0,,No,No
ANFHFSB5S80C6,Roast & Toast Mug,,29.99,Fixed,,DEFAULT,12.95,244977744806,HARVARD-5870 EPIC,,18,,No,No
YVRE0ND2YX7ZR,"aaaHarvard 10"" Swiss Perc Recycler",,119.99,Fixed,,DEFAULT,39.99,245004556812,HARVARD-10RE,,0,,No,No
7YTAHBYDX9DZ8,"Harvard 7"" Recycler",,74.99,Fixed,,DEFAULT,24.95,245036040419,HARVARD-7R,,0,,No,No
ASBC36S2F5CK0,Yocan Evolve Plus XL,,49.99,Fixed,,DEFAULT,22.0,6971154220023,HARVARD-Y66-Y68-Y70,,1,,No,No
MMYQ9K5HNWH5J,Yocan Evolve Plus XL Coils - Coil Only,,24.99,Fixed,,DEFAULT,8.9,6971154220559,HARVARD-Y71,,-2,,No,No
KATKW3R6770RT,JustCBD Puneapple Chunks 250mg,,29.99,Fixed,,DEFAULT,15.0,301652107254,HARVARD-5975,,4,,No,No
PAPCV4WWSYREP,H0 Ashcatcher 90° 19mm,,29.99,Fixed,,DEFAULT,13.0,237773854787,HARVARD-TA39019,,0,,No,No
MDXKKGD9V0HBE,Peter Parker Rig,,29.99,Fixed,,DEFAULT,15.0,230104693802,,,0,,No,No
0GH2WQ6W76FAE,Peter Parker College Funnel,,29.99,Fixed,,DEFAULT,15.0,245304904726,,,-3,,No,No
30BA4MTQC0BVP,Pickle Riiiiiiiiiiick!!!,,19.99,Fixed,,DEFAULT,5.95,245336379172,MANDEL-4PR,,-1,,No,No
ZD0202HPKE6DG,Peter Parker Upright Bub,,59.99,Fixed,,DEFAULT,30.0,245374183298,,,0,,No,No
9DYN8B93ZXW7M,"Natve 5"" WP",,9.99,Fixed,,DEFAULT,3.25,600172750057,MANDEL-NAT-WP-88,,0,,No,No
1FAB7S2JTB9Q6,Diamond Ilah,,119.99,Fixed,,DEFAULT,42.0,600172757872,MANDE.L-DGR-76,,2,,No,No
8X1X3GVWMHXAP,Purr Pocket Hammer,,49.99,Fixed,,DEFAULT,24.0,857194356976,MANDEL-PU-28,,2,,No,No
VF1BNKX3EYCBC,Purr Pocket Heady Sherlock,,69.99,Fixed,,DEFAULT,36.0,757104356952,MANDEL-PU-24,,1,,No,No
KPJGR1FZHT2BJ,Purr Pocket Heady Hammer,,69.99,Fixed,,DEFAULT,36.0,857194356945,MANDEL-PU-22,,0,,No,No
SEYE05WA1JRHE,Purr Full Size Sherlock,,69.99,Fixed,,DEFAULT,36.0,757104356907,MANDEL-PU-14,,1,,No,No
FYBQ8X3Z91R28,Purr Full Size Heady Sherlock,,99.99,Fixed,,DEFAULT,48.0,757104356938,MANDEL-PU-20,,3,,No,No
DE5KY8H30SSVP,Hash Tech 3x Honeycomb,,149.99,Fixed,,DEFAULT,50.0,600172751610,MANDEL-HAT-02,,0,,No,No
D8T333E1FBSZ4,Mandel $5 Spoon,,4.99,Fixed,,DEFAULT,1.17,757104359946,MANDEL-SPI-16,,-9,,No,No
3VV5NG5FZFWPY,Rifle Dab Tool,,9.99,Fixed,,DEFAULT,2.0,309274370520,MANDEL-NAT-AC180,,1,,No,No
86YA6H1PZX050,Shotgun Dab Tool,,9.99,Fixed,,DEFAULT,2.0,309274370544,MANDEL-NAT-AC184,,-6,,No,No
7ZQ3QDHN7E25A,Bazooka Dab Tool,,9.99,Fixed,,DEFAULT,2.0,309274370513,MANDEL-NAT-AC178,,-3,,No,No
5C0R57B77BCDW,AK-47 Dab Tool,,9.99,Fixed,,DEFAULT,2.0,309274370537,MANDEL-NAT-AC182,,-4,,No,No
1ZD6ZKZD15SM8,"Native 3"" Spoon",,9.99,Fixed,,DEFAULT,3.0,757104360218,MANDEL-SPI-44 SPI-56 SPI-70,,1,,No,No
KWWP771Y6QPVA,"Native 3.5"" Inside Out Frit Spoon",,11.99,Fixed,,DEFAULT,3.5,757104360522,MANDEL-SPI-106,,0,,No,No
13FXMTRKS3DME,"Native 4"" Frit Spoon",,11.99,Fixed,,DEFAULT,4.0,757104360577,MANDEL-SPI-116,,0,,No,No
09ASM6SBN9XX8,"Native 3.5"" Fume Square Spoon",,12.99,Fixed,,DEFAULT,4.25,757104360607,MANDEL-SPI-122,,0,,No,No
7ECB7YEW1H7KG,Silicone Grenade Nectar Collector,,39.99,Fixed,,DEFAULT,18.0,757104359779,MANDEL-SIL-24,,0,,No,No
0RR1TM8W2KF3Y,"Sweet Silicone 3.5"" Glass Chillum",,9.99,Fixed,,DEFAULT,2.0,309274370438,MANDEL-SIL-92,,-2,,No,No
SKWFD4ADEBN5M,"""Baby Beaker"" Silicone WP",,24.99,Fixed,,DEFAULT,8.0,309274370476,MANDEL-SIL-100,,0,,No,No
5Q9N22DVCQXY8,"Sweet Silicone 4"" Minion Spoon",,14.99,Fixed,,DEFAULT,4.0,309274370421,MANDEL-SIL-90,,1,,No,No
0B0GA4BF2V2C6,Buah - 2 Magnetic Ring,,2.99,Fixed,,DEFAULT,1.0,757104358383,MANDEL-BUAH-28,,0,,No,No
4FWW245A8V60T,Green Roads CBD Coffee - 60mg,,11.99,Fixed,,DEFAULT,6.0,752830521797,MANDEL-GRCBD-134,,1,,No,No
6BZ9BB83W5RVY,Tobacco Taster,,0.99,Fixed,,DEFAULT,0.5,092145269091,,,56,,No,No
E7MXVQG6SM520,Green Roads 250mg Muscle & Joint Heat Relief Pain Cream,,49.99,Fixed,,DEFAULT,25.0,644216883325,MANDEL-GRCBD-148,,1,,No,No
M1FEGWB66VND6,Green Roads 500mg Muscle & Joint Heat Relief Pain Cream,,79.99,Fixed,,DEFAULT,37.5,644216823109,MANDEL-GRCBR-150,,0,,No,No
51V2Y5VP51J5J,Hemplights Spooly,,4.99,Fixed,,DEFAULT,1.99,853493004006,MANDEL-HL-02,,2,,No,No
3SGQ7G3P719JA,DISPLAY - DO NOT SELL,,0.44,Fixed,,DEFAULT,0.88,,,,0,,No,No
JVB6GBNKKPA7C,Buah Pipe Battery - 900mah,,24.99,Fixed,,DEFAULT,12.5,309274370100,MANDEL-BU-84,,0,,No,No
4CJAVSHH53F7G,Buah Slim Battery - 450mah,,24.99,Fixed,,DEFAULT,10.0,309274370094,MANDEL-BU-82,,4,,No,No
VV7SNGJPZN3X4,Mary's Nutritional - Elite Transdermal Patch - 10mg,,9.99,Fixed,,DEFAULT,5.0,859028006064,GREENLANE-ELITE-TRANSDERMAL-PATCH,,6,,No,No
K5RXZVJHYS7DP,Lukejohn $10 Piece,,9.99,Fixed,,DEFAULT,5.0,246251148812,,,-1,,No,No
XGZ61TMB28P9C,Pawt Shop Mini,,12.99,Fixed,,DEFAULT,6.0,246293624473,,,1,,No,No
0541Y5FG082VW,Pawt Shop Kickstand Sherlock,,24.99,Fixed,,DEFAULT,12.0,246328909285,,,0,,No,No
H13WS6K3W1F9J,Pawt Shop Spoon,,19.99,Fixed,,DEFAULT,10.0,246351153747,,,0,,No,No
VTVHSP9CYHS2Y,Pawt Shop Pendy Spoon,,49.99,Fixed,,DEFAULT,25.0,246387220413,,,0,,No,No
4V58MB26TPB1T,Lazarus Naturals CBD Tincture HP Iso. Blood Orange 60ml - 3000mg,,69.99,Fixed,,DEFAULT,35.0,858236006774,,,3,,No,No
P359QJ53RCNK2,Lazarus Naturals CBD Tincture HP Iso. Wintermint 15ml - 750mg,,19.99,Fixed,,DEFAULT,20.0,858236006330,,,2,,No,No
N0DRXVZPT9ZK0,Lazarus Naturals CBD Tincture HP Iso. Wintermint 60ml - 3000mg,,99.99,Fixed,,DEFAULT,35.0,858236006347,,,2,,No,No
G8TWK3B5MK840,Lazarus Naturals CBD Tincture Calming Pet 15ml - 225mg,,14.99,Fixed,,DEFAULT,6.0,858236006323,,,2,,No,No
685C6M42GQAF4,Lazarus Naturals CBD Tincture Calming Pet 60ml - 900mg,,39.99,Fixed,,DEFAULT,19.0,858236006248,,,2,,No,No
PNG6JE3J6E718,Nugglit Poison Jelly Tube,,149.99,Fixed,,DEFAULT,50.0,246553773538,NUGGLIT-GL-05,,0,,No,No
SCX69BC67G3JP,Nugglit Slim Thick,,99.99,Fixed,,DEFAULT,35.0,246583262590,NUGLIT-GL-20,,0,,No,No
ANP8E70ME9EWT,Nugglit - Tricks,,59.99,Fixed,,DEFAULT,17.0,246618060085,NUGGLIT-GL-15,,-11,,No,No
TJ4NVYC6MKYF2,Nugglit - The Luis,,59.99,Fixed,,DEFAULT,20.0,246641055645,NUGGLI-GL-12,,0,,No,No
F9R753RH1HGFE,Nugglit - Glass Bowl,,99.99,Fixed,,DEFAULT,35.0,246681922846,NUGGLIT-GL-18,,0,,No,No
R6SKS1D88C1S2,Elliot Spoon,,29.99,Fixed,,DEFAULT,15.0,246721229096,,,1,,No,No
6B2PRN1FC68W8,Herbalglass $80 Bub,,79.99,Fixed,,DEFAULT,40.0,246763258009,,,0,,No,No
903BNJF9JAWK4,Herbalglass $25 Glass,,24.99,Fixed,,DEFAULT,12.0,246798540858,,,0,,No,No
9B1XQN04KPTMT,Herbalglass $30 Glass,,29.99,Fixed,,DEFAULT,15.0,246828758369,,,0,,No,No
VGWDSRBWSSYWG,Herbalglass Carb Cap,,9.99,Fixed,,DEFAULT,5.0,246852806586,,,2,,No,No
HZTRQQ1E338SE,Herbalglass $20 Glass,,19.99,Fixed,,DEFAULT,10.0,246884540908,,,0,,No,No
H0RTSZKB6E7AY,Herbalglass $40 Glass,,39.99,Fixed,,DEFAULT,20.0,246955722929,,,1,,No,No
GK5SSBQNDDB7G,Herbalglass $40 Spoon,,39.99,Fixed,,DEFAULT,20.0,246975890981,,,1,,No,No
0EGXF1GQ0RZK8,Herbalglass $50 Glass,,49.99,Fixed,,DEFAULT,25.0,246993873737,,,0,,No,No
HM7N5JK3P0SGY,Bag O' Donuts Spoon,,24.99,Fixed,,DEFAULT,10.0,247041186755,,,0,,No,No
V5NHN6CCV6CHR,Bag O' Donuts Sherlock,,79.99,Fixed,,DEFAULT,40.0,247066311606,,,0,,No,No
EA3G0CD2P5RY0,Peter Parker Dry Ashcatcher,,39.99,Fixed,,DEFAULT,20.0,230948825568,,,1,,No,No
9GEH6KK057KCC,"GP 8""x11"" Silicone Pad",,9.99,Fixed,,DEFAULT,4.0,230977779740,,,1,,No,No
P0G6XY88HN71E,"GP 5"" Silicone Bubbler",,24.99,Fixed,,DEFAULT,8.0,231006851895,GP-219-484-5502,,1,,No,No
JS60K59NABS3M,GP Silicone Alien WP,,34.99,Fixed,,DEFAULT,12.0,231027389490,,,-2,,No,No
0Z5CB3YSF0YYJ,GP Pickle Chillum,,11.99,Fixed,,DEFAULT,2.99,231073635114,GP-PICKLE-CHILLUM,,2,,No,No
ZYVKT9KE7QDY0,"GP 3.5"" Printer Silicon HP w/Screen & Cap",,11.99,Fixed,,DEFAULT,3.5,231105585769,GP,,3,,No,No
T7K7SZGRM3TJE,GP Mini Steamroller,,9.99,Fixed,,DEFAULT,2.99,231136082428,GP-SM-STEAMROLLER,,3,,No,No
BF1GPB3XXZQ54,GP Silicone Container,,2.99,Fixed,,DEFAULT,0.5,231167111388,,,56,,No,No
JJ72ETD5PZPTA,Silicone Lego 6+1,,4.99,Fixed,,DEFAULT,2.5,231191933925,GP-LEGO,,9,,No,No
ZTGJQCSYMEE9C,22ml Printed Silicone Container,,4.99,Fixed,,DEFAULT,1.99,231225121298,GP-22ML,,6,,No,No
ARK6BE0MR679C,GP Silicone Sugar Skull Tube,,44.99,Fixed,,DEFAULT,20.0,231253219103,GP-SUGARSKULL,,1,,No,No
DFAHPPV8E44ZP,GP Chili Bottle Rig,,39.99,Fixed,,DEFAULT,10.0,231286984207,GP-CHILI,,0,,No,No
KY8XXHZ6FQD0A,GP Wooden Holder,,4.99,Fixed,,DEFAULT,0.99,231326149696,GP-WOOD-BLUNT-HOLDER,,6,,No,No
1NT0E6QBWWJK0,GP Dichro Chillum,,9.99,Fixed,,DEFAULT,2.5,231357714856,GP-DICHRO-CHILLUM,,0,,No,No
9MEEN3R7TAGQC,GP Silicone Downstem,,4.99,Fixed,,DEFAULT,0.99,231383720944,,,1,,No,No
D9FDBSDNZ752T,GP Silicone Beaker W/Tree Perc & Ashcatcher,,49.99,Fixed,,DEFAULT,19.99,231416370054,,,3,,No,No
6KYAGRCS7D5QW,Matt Stefanilo $35 Chillum,,34.99,Fixed,,DEFAULT,17.5,231476175323,,,0,,No,No
G714XFQV0V1FC,Stone Tech Glass $40 Chillum,,39.99,Fixed,,DEFAULT,20.7,231517782985,,,1,,No,No
GNBP0RSMA0R0T,Nugglit Old Sherlock Nectar Collector,,39.99,Fixed,,DEFAULT,15.0,231551630631,,,1,,No,No
7Y1Q78EVAXCWE,900mah Battery Custom Skin,,19.99,Fixed,,DEFAULT,6.5,231633156202,,,13,,No,No
82A478BNY9MET,Exxus Slim - Silver,,11.99,Fixed,,DEFAULT,3.0,101051001463,,,1,,No,No
MCSGVKGYMJ8AC,Yocan Handy,,21.99,Fixed,,DEFAULT,7.5,6971154220382,HSW-YOCAN-HANDY,,0,,No,No
YF6W5VPR4QJG0,Yocan Magneto Coil 5-pack,,29.99,Fixed,,DEFAULT,14.5,231752741747,GREENLANE-HSW,,3,,No,No
SHT3Y1X5FKCRM,Loon Pods Cherry,,16.99,Fixed,,DEFAULT,8.0,685650047133,,,6,,No,No
A6ZPHK1E7YZWA,CBDfx 50mg Vape Pen - OG Kusg,,19.99,Fixed,,DEFAULT,10.0,812577032366,,,8,,No,No
6V458HQYNDH5A,Pip 300MG CBD Pods Grandaddy Purple,,29.99,Fixed,,DEFAULT,15.0,231891132390,,,4,,No,No
0ZQP3D7ZT4Z74,Pip 300MG CBD Pods Northern Lights,,29.99,Fixed,,DEFAULT,15.0,231913382413,,,2,,No,No
HEPJ04Y1MSC68,Pip 300MG CBD Pods Strawberry Cough,,29.99,Fixed,,DEFAULT,15.0,231957744246,,,1,,No,No
